	FDR	FC	NF1300	NF1347	NF1311	NF1341	WD1297	WD1349	WD1306	WD1340
C10orf12	0.865901513339194	1.31913276527945	125.759211877608	114.011914118361	121.419235065505	50.8624575407541	92.7408446223126	239.554324433212	118.418969819299	101.0192888668
NMNAT1	0.865901513339194	1.23048722079335	803.821766640381	1085.89396251756	1095.10810087927	887.881595765773	1674.855491572	763.116353091368	1044.74306083568	1451.57830422805
PI4KB	0.865901513339194	1.16254604620595	9906.45503048251	8664.90547299543	8037.01936722057	8220.36827362471	11367.3778122777	7974.44240819425	10093.280418243	11312.438433385
GABPA	0.865901513339194	1.1550006739724	2926.17052791507	3443.99403989244	2347.82770881472	2541.46431863964	2863.92560655094	3984.75157188648	2597.47030061583	3609.14368405931
DNAL4	0.865901513339194	-1.21606191811288	862.163669057829	1098.40746528665	862.777064552005	1424.70166394047	1117.30636616405	675.444409613233	872.094843155208	811.598150327587
IL1RN	0.865901513339194	-1.68719491434517	23890.3607965844	287.810563689033	332.735403785279	2333.03881328242	893.182658326797	111.133449479325	609.802358602182	5194.45775138943
PDCD2	0.865901513339194	-1.15319129399098	3872.6058337981	3380.03613685043	3431.26088324538	3518.35521510173	2824.17953028424	3310.54197837857	3169.64420151842	3014.50741550246
ATXN1L	0.865901513339194	-1.21400724784497	7824.29735753984	7445.53414760759	7488.29782413607	3749.44768523255	5027.87864773824	4236.65405737295	5486.00778873143	6632.83467127694
RBM41	0.865901513339194	1.25298386347798	493.961440467718	586.744240950589	434.307263888154	252.653729305702	337.841648266996	772.994881933974	584.347813687754	507.392337262791
CCDC90B	0.865901513339194	-1.15555763723789	2486.66152970363	2722.38204687501	3194.25987633868	2939.51833417597	2676.23580195817	2128.82296558174	2341.81813212744	2672.41936911262
PEX14	0.865901513339194	-1.20052520607395	1369.08997672942	1647.61119792997	2159.86139299216	2644.84779211921	2050.23510075755	932.286159521007	1843.79442727992	1778.16907334856
TAF2	0.865901513339194	1.16776513283993	2521.6666711541	2088.3645732412	1781.59377605732	1174.25934583219	2077.83654260943	2527.66856760199	2440.31615375283	1593.92366581309
ATG2A	0.865901513339194	-1.16148218712591	5172.98201434697	3325.81095818438	3285.32430263781	2812.91504312345	3532.98455704048	2954.91494004473	2598.57701995993	3221.71175232584
PDE9A	0.865901513339194	1.18895053910951	947.731792603417	647.921365599465	1276.06946083267	2425.36523077487	1452.9398990829	785.343042987232	1792.88533745106	1852.21162030207
NF2	0.865901513339194	1.18523143654195	1653.02056849433	2305.2652879054	1866.82073913215	2166.0772678769	2765.66447355825	1627.48762681945	2396.04737998861	2795.82361403513
XRN1	0.865901513339194	1.17820246684368	3151.75921726253	3232.6548820145	2588.33119365601	1844.31693865169	2224.67621326143	4635.49965939319	3605.69162309602	2495.06164036352
SGK1	0.865901513339194	-1.31429683410382	17968.0094578533	5793.75178208793	16518.853432133	22169.9501069759	4008.83341456687	9948.91336061027	14576.6004812148	20059.7904920784
MLLT1	0.865901513339194	-1.18632101092176	2414.05827336192	2141.19936271068	1926.36286402004	1307.496870477	1951.97396776487	1445.96965933656	1287.1145971948	1821.21706576339
ADAMTS2	0.865901513339194	1.25994936483979	6494.10198242205	15554.2839419769	15633.8940073287	10356.038637537	16331.2211149196	9075.8983741449	14478.1024595894	19061.6510412865
NEK4	0.865901513339194	1.19038896897025	958.103686366519	1169.31731431148	965.51641729974	675.58612081306	1106.2657894233	1279.26948511757	921.89721363996	1125.56150833974
AHCYL2	0.865901513339194	1.18782455405729	2427.0231405658	1952.10643197779	2653.71078176821	1366.09926720873	2596.74364942475	1985.58429736395	2347.35172884796	2856.09080341589
BTRC	0.865901513339194	1.17279729792421	1627.09083408658	1674.02859266471	1946.21023898267	1526.97943182134	1864.75341151293	1599.08685639696	1967.74699381975	2614.44807266065
NDUFB11	0.865901513339194	-1.18657377604947	3906.31448852818	4535.44955919626	3619.22719906795	6354.49007579812	5160.36556862725	2730.17840887542	3685.37541587163	3969.59887387948
EVI2B	0.865901513339194	-1.56395496744001	4243.40103582898	1211.02899020844	1998.7474080014	1838.23555785878	501.242184030119	5797.46161450481	738.181802518432	1727.65942891516
SNRPB	0.865901513339194	-1.17904081148976	8023.95631247955	4604.96901902453	5797.76847437788	9015.92345189802	5043.33545517529	4989.89188162171	6913.67574262764	5749.48986692464
MCM6	0.865901513339194	-1.22485073697583	2067.8963190184	4937.27203700365	1530.58285741228	1436.31157272695	1588.73899299414	1947.30499809884	1490.75095651024	2134.60645054335
DDX20	0.865901513339194	1.1782295409942	998.294774698538	1302.79467718176	1148.81276254286	1036.04614599319	1268.56226751235	1789.24853661714	1433.20155061675	916.63525181977
GATA3	0.865901513339194	-1.41225208352253	269.669237840644	218.291103860764	1124.29541700079	388.102665147928	171.128939481648	569.250224555211	224.664026853436	299.040053975016
COL1A1	0.865901513339194	1.39709559776715	66596.6333661557	333740.680408373	189245.887761329	283015.299340737	384575.305552924	145440.345333593	224855.489299966	391457.206010869
CXCL3	0.865901513339194	-2.03343538781576	10852.8903363655	90.3752977767495	358.420241972213	590.446789712232	101.573306014914	253.137301591797	85.2173894961307	1204.19584115083
ATG14	0.865901513339194	1.15494737386337	2166.42930976787	3670.62747893259	2844.01208288049	2585.13968978876	2786.64156936568	3336.47311659041	3596.83786834318	3108.06505235069
PRTFDC1	0.865901513339194	1.22856417268855	501.740360790045	645.140587206335	671.308270794862	865.767483791532	919.680042504601	450.707878443931	773.59682152981	1320.71240728697
THAP9	0.865901513339194	1.24214077716332	312.453299613439	508.882445942928	240.503484841289	274.767841279943	417.333800800407	424.776740232088	333.122522575784	421.87032566533
NCK1	0.865901513339194	-1.15297871218505	2910.61268727041	2716.82049008874	3500.14294929217	2206.98837502924	2215.84375186883	2688.19466129435	2680.47425142375	2164.45305861763
OSTM1	0.865901513339194	-1.15385869267199	4148.75750524068	3784.63939305095	5272.3967841906	4086.68789283972	4173.33800800407	3010.48166478439	3931.06711026307	3863.4138259229
GCNT1	0.865901513339194	1.26477782993898	298.191945689174	493.588164780709	459.992102075088	442.282239484818	264.973841778036	1381.75922185961	494.7035468152	435.645683238075
SELL	0.865901513339194	-1.9899023144772	14488.2391003327	1202.68665502905	4163.278771573	2726.6700064239	375.379609185551	12554.3753428478	1106.71934410559	2548.44115095791
KBTBD2	0.865901513339194	-1.18213337408042	7675.20138469526	4635.55758134897	5469.70304117204	6106.81202168663	3768.14884161849	4938.02960519802	5425.13822480562	5959.564069909
ZNF267	0.865901513339194	1.33051944419607	408.393316922129	150.162033229061	180.961359953397	307.939009241305	266.077899452111	470.464936129144	322.055329134728	272.637285293921
PPP1R3D	0.865901513339194	-1.21364779633053	516.001714714309	721.611993017431	609.431160617248	680.561796007264	511.178703096795	556.902063501952	380.711454372324	654.903457937607
FAM122C	0.865901513339194	1.23950150965838	793.44987287728	593.696186933416	479.839477037718	485.957610633944	511.178703096795	923.642446783726	839.999982176146	642.276046829257
LEPROT	0.865940722016625	-1.1798879082864	12522.7652322249	13023.7756042279	15189.0793096368	12503.3189102358	10637.5956897141	7600.29312828053	14257.8653101124	13823.5713242501
MBNL3	0.865940722016625	-1.24814530457425	1461.14053387695	1902.05242090143	1650.83459983293	1597.74459013891	497.930011007893	2998.13350373113	1387.82605750841	1417.71388352839
RAB23	0.866092880970512	-1.24041194243573	2004.3684697194	3410.62469917487	1762.91389373955	1615.98873251765	1522.49553254963	1373.11550912233	1360.15807390578	2930.7073236016
KIF25	0.866092880970512	1.34788518393777	167.246786930015	61.1771246488766	628.111042935018	117.757646262833	411.813512430031	28.4007704224942	670.67192252799	280.672910544689
PPP1R3B	0.866209254514012	-1.16895663461515	5257.25365117217	1708.78832257885	2661.88323028223	3954.00322099427	3050.51135346964	1423.74296944069	2673.83393535911	4344.9773677368
CD163	0.866209254514012	-1.24347463329964	14038.3582083581	26271.4038691028	17638.4788785544	10307.9404439931	5207.84004861248	38110.1294586713	12907.6677103035	10741.3350673483
CTSC	0.866397049965016	-1.19554850192597	16933.4130549839	21090.8137227002	14559.8007740569	19937.5305031762	8629.31478057139	22400.798966716	14108.4581986581	18446.3517363706
POLM	0.866599312107121	1.17750734319318	1475.40188780122	1815.84829071438	1370.63636506638	1599.40314853697	1936.51716032782	2953.6801239394	1504.0315886395	1312.10280880401
DNAJB6	0.866599312107121	-1.16330094460591	13945.0111644902	8653.7823594229	12596.0781454013	10310.1518551905	9471.71078589072	8468.36885032459	10757.3120247064	9910.22182712597
SMG5	0.866599312107121	1.15674254355369	6300.92546108428	6753.12032771803	6164.36116486412	6262.16365830567	9182.44767528303	7501.50783985446	7157.15399833088	5968.74764162417
HK3	0.866599312107121	-1.33666944083929	3999.66153239609	1675.41898186128	1361.29642390749	2429.78805316972	829.147313230438	3537.74814175852	966.165987404184	2290.15319646893
CLCN7	0.866599312107121	1.17559786566696	2867.82862549762	5667.22636520047	5988.06977549016	4802.63226800577	4504.55531022661	7981.85130482621	4471.1461501866	5527.36222606412
ZNF569	0.866599312107121	1.22098693291809	378.574122353212	507.492056746363	326.897940560976	385.891253950504	493.513780311592	571.719856765862	338.656119296312	562.493767553773
SREBF2	0.866599312107121	1.16062309935767	7303.10969594398	7836.23351184246	8028.84691870654	6100.17778809435	10409.0557511805	7122.41929551943	10288.0630228056	6664.97717228001
BCAP29	0.866599312107121	-1.1529175092418	6044.22109044751	4529.88800241	7438.09564040706	4912.64997507762	5862.54624933904	3215.46113826848	6936.91684885386	4326.03625107427
SLC12A2	0.866599312107121	1.16729390793907	1755.44301940496	1686.5420954338	1605.30238668336	1196.37345780643	1587.63493532007	2506.67669381145	1932.33197480837	1372.36999818477
CDC16	0.866599312107121	1.26654681034036	5025.18252822277	5517.06433197142	7696.11151492127	7007.40923183759	18820.8711699591	6302.50140158307	6685.6915577419	5249.55918168042
GBGT1	0.866599312107121	-1.27982692521023	328.011140258091	407.384034593655	354.917764037631	359.907172380771	194.314150637227	679.14885792921	241.264817015019	204.908443894589
USP5	0.866661573505197	1.2009107202142	2801.70780275785	4261.54288747288	4932.65642453616	5910.54927791524	6775.6019457992	4067.48425094331	4517.62836263904	5959.564069909
RTP4	0.866661573505197	1.41675886267933	40.1910883320191	318.399126013471	109.744308616899	297.43480605354	257.24543805951	271.659543171684	150.513830798361	198.594738340414
TMEM38B	0.866661573505197	1.24498719396698	906.24421755101	856.479745084272	521.869212252701	507.518869808829	690.036046296969	782.873410776581	751.462434647698	1227.72874367094
ZNRF2	0.866856156097259	-1.23325252447691	1655.61354193511	1169.31731431148	1448.85837227204	1170.3893762367	685.619815600668	1794.18780103844	1066.87744771779	1076.19981037074
C3orf26	0.866899719858751	-1.16702524318084	1251.10968517414	1112.3113572523	1776.92380547788	1999.66857527073	1255.31357542345	843.379399937547	1623.5572778029	1550.87567339826
IL12RB2	0.867408438083305	1.41124230555475	203.548415100871	169.627481980976	228.828558392683	107.253443075068	171.128939481648	398.845602020245	110.671934410559	440.237469095657
USP35	0.867408438083305	1.24046210270187	681.952014923936	611.771246488766	846.432167523956	854.710427804411	1550.09697440151	964.391378259478	621.976271387344	773.141943770339
NAPG	0.867408438083305	1.15182917956315	3330.67438467603	2145.37053030037	2344.32523088014	2648.16490891535	3185.20638970681	2602.99235002686	2662.76674191806	3535.1011371058
SCHIP1	0.867408438083305	1.29251370928029	578.23307729292	93.1560761698802	298.878117084321	215.059738949493	351.090340355898	191.396496325505	550.03951402048	260.009874185571
ZNF239	0.867408438083305	1.2972532029012	281.337618324133	371.233915482956	143.601595317857	201.238418965592	236.268342252082	314.878106858088	381.81817371643	306.501705993586
C1orf131	0.867408438083305	1.19559367339155	610.645245302613	951.026210450717	775.215116187457	722.025755958966	917.471927156451	1121.21302363586	1011.54148051251	638.832207436071
CNNM1	0.867408438083305	1.95302304180922	16.8543273650403	41.7116758969613	29.1873161215157	18.2441423787488	94.948959970463	19.7570576852134	7.74703540873916	449.995014043019
HDX	0.867408438083305	1.30367982205243	468.031706059964	261.393168954291	187.966315822561	188.522804580404	292.575283629915	284.007704224942	488.063230750567	307.649652457982
FAM53A	0.867408438083305	1.30280527530654	70.0102829009364	130.696584477145	128.424190934669	140.977463835786	153.464016696446	165.465358113662	189.249007842057	100.445315634602
CASK	0.867408438083305	1.16171213354094	2035.48415100871	2298.31334192257	2064.12699611359	1647.50134208095	2333.97792299487	2057.20363147284	2425.92880227946	2485.30409541616
ACTR3B	0.867408438083305	1.21592968872226	401.910883320191	481.07466201162	378.267616934844	426.249508303494	565.277529126477	522.327212552829	489.169950094672	472.37997009873
RUNDC1	0.867408438083305	1.18413810995082	972.365040290784	1280.54845003671	1239.87718884199	1506.52387824516	1656.08651111273	1621.31354629282	1069.090886406	1596.21955874188
VWA5B1	0.867408438083305	-1.85622197019728	20.7437875262034	95.936854563011	39.6947499252614	6.63423359227227	6.6243460444509	16.0526093692359	13.2806321292671	141.197415120641
ANKS6	0.867408438083305	1.17535501647845	1467.62296747889	1938.20254001214	2015.09230502945	1862.00822823109	2555.89351548397	2481.98037170493	1803.95253089212	1786.20469859933
ALS2CR12	0.867408438083305	-1.3404002884366	119.276778275669	94.5464653664456	50.202183729007	34.8297263594295	36.43390324448	71.6193341088986	54.2292478611741	41.3260727182364
ERCC1	0.867408438083305	1.18604938738906	3767.59040944669	2789.12072831015	3881.91304416159	4960.19531582224	4623.79353902673	4684.89230360622	5426.24494414973	3376.11055178703
TUBA4A	0.867408438083305	-1.37623918777258	2264.96230051733	989.957107954548	1495.55807806647	1936.09050334479	792.713409985958	3818.05139766749	763.63634743286	1019.95043361536
BCL9	0.867408438083305	1.23229318429187	759.741218147199	1383.43725058255	959.678954075436	855.816133403123	1063.20754013437	914.998734046446	1031.46242870641	1980.78162431436
GIPC1	0.867408438083305	-1.21831215814927	3606.82605611862	3876.40508002427	6877.69917087396	8163.42443529103	6181.61891714677	3288.3152884827	4684.74298359898	3805.44252947093
RAP1GAP2	0.867408438083305	-1.35702499775417	1290.00428678577	1094.23629769695	1047.24090243998	828.726346234678	279.326591541013	1701.576593139	521.264811073735	1358.02066737982
SAMD1	0.867408438083305	1.21746000972756	1444.28620651191	1551.67434336696	1947.37773162753	2702.8973360516	2664.09116754334	3009.24684867906	1809.48612761265	1778.74304658076
ALAS1	0.86753711922831	-1.18819721540443	5087.41389080138	3441.21326149931	5692.69413634042	5090.1157236709	6834.11700252518	1886.79900893788	3822.60861454072	5162.88922361856
TAZ	0.86753711922831	1.20935801943757	2835.41645748793	3642.81969500128	3098.52547946011	4681.5575049468	4296.99246750049	6514.88977169911	4151.30425974009	2687.91664638196
PODNL1	0.867853378093943	1.39732252142991	71.3067696213242	65.3482922385727	64.2120954673346	190.181362978472	131.382863214943	260.546198223751	68.6165993345468	94.1316100804273
XRCC4	0.868134662933691	-1.2232347523112	418.765210685231	431.020650935267	452.987146205924	562.251296945076	347.778167333672	328.461084016673	465.928843868455	386.283985269071
ZNF281	0.868463799409682	1.39637113558003	1347.04970248283	852.308577494576	965.51641729974	172.490073399079	634.833162593212	966.86101047013	1197.47033032225	1169.18347398677
