	FDR	FC	NF	WD
CALD1	0.456136894303041	-1.28131912627525	32583.1012574332	25744.3489985104
WDFY2	0.456136894303041	-1.40610167645931	874.134528614084	634.439588660435
TACR1	0.456136894303041	-1.87839778326887	240.597549937909	87.3561142860355
ZNF180	0.456136894303041	1.34692969780465	462.218216399558	636.636072313782
WDR34	0.456136894303041	1.31778687938001	1147.02900533518	1584.50194071006
VCAM1	0.456136894303041	-1.59222934259748	6812.70585185373	4844.35571401283
PLAC1	0.456136894303041	6.55616462792851	0	0
FBXL5	0.456136894303041	-1.26144551808082	14478.9476513133	11282.6269098026
HEMK1	0.456136894303041	1.29950061017073	2189.73207503479	2847.10477667685
LPHN3	0.456136894303041	1.42564540479796	428.602301535808	595.2132615963
TUBB2B	0.456174953629785	1.81798057148419	311.247649745181	571.176706293231
IGFLR1	0.456185004875506	1.69946928683647	56.2887568099361	79.7318683488109
CSF2RA	0.45643019794016	-1.58613842430611	1771.17143106642	984.842315691735
ARL4A	0.456483336277743	-1.32821707699088	3056.76223938126	2270.44825664853
DLGAP3	0.456598553796128	1.55360165945187	82.1867320815599	128.013560210974
TNFAIP1	0.456903990375767	-1.24681072582485	6841.43974116226	5517.45433094685
OSBPL1A	0.457004316079383	-1.37695246260733	10748.7525745498	7227.8449655503
SUSD3	0.457004316079383	1.95124289678228	122.149078014119	157.842413550511
ADAMTS6	0.457454543703241	1.65477688571494	261.883984080922	352.214642413621
USP32	0.457454543703241	-1.29453802989057	2510.56228041784	2006.26165480418
MPRIP	0.457454543703241	-1.24916367679269	18508.4139715644	14933.863632881
TM2D2	0.457566194178197	1.25143335577971	2529.36491761291	3229.89473826542
IFFO1	0.457591917954109	1.32391455109757	3700.00382090055	5008.1564684414
KBTBD2	0.457692409024633	-1.25426017091208	7064.69802470924	5716.67232250189
SCUBE2	0.457692409024633	-1.3608660223844	2651.83606951259	1976.65209304898
FOLH1	0.457692409024633	1.88485830658789	128.250489051688	261.252028190166
COPG2	0.457692409024633	-1.27894662603985	1654.87693438043	1254.28862016138
FAAH2	0.457692409024633	1.7641070759915	43.7574361879341	76.2308866092606
WNT2B	0.457692409024633	1.76874139385985	509.058561735487	778.915287212943
DYNLT1	0.457828435700126	1.2483239385683	4755.23668994419	5956.50957479219
NUP155	0.457828435700126	1.21313491860432	1636.36118664493	1993.39290235483
AGAP10	0.457828435700126	1.57923230998935	358.932190334493	643.633497293066
GAB1	0.457918185759	-1.37337929084509	2728.92950858574	2114.92422990583
TSNARE1	0.457918185759	-1.32791772438898	1079.85206872088	791.943299475163
ZNF160	0.457918185759	1.28951266140976	3240.81689507764	4378.37133351121
NKIRAS2	0.458267400363755	1.21325821389239	2565.91653882214	3059.37136061768
SPPL2A	0.458294979894057	-1.22809462389434	3283.41054375931	2615.53194893821
SLC39A3	0.458294979894057	1.30059707841117	1334.91986228691	1747.82291000474
PELI2	0.458294979894057	-1.35814563384869	2295.90294779483	1691.04704807664
TMTC1	0.458294979894057	-1.37007343702542	7802.21911328095	5558.75401272489
TRIM62	0.458432282283536	1.32267030293457	445.954770132128	568.808891800798
ABLIM2	0.458432282283536	2.02814840235057	399.886663739342	498.574719607184
TMEM234	0.458432282283536	1.2948703674803	1008.05375728504	1278.09164254427
UTP20	0.458432282283536	1.25577252958156	1898.24724317127	2399.75139819141
TTC37	0.458432282283536	1.22938010969176	5218.34898382841	6318.12294005772
EHMT2	0.458432282283536	1.31649117051316	2866.43068093687	3736.54290715925
MRPL14	0.458432282283536	1.29346573032448	1792.37478290818	2226.21204617939
SLC5A4	0.458432282283536	1.70869595442138	61.9382655517304	86.7009282663163
FNDC4	0.458432282283536	-1.59166129741091	6439.46902351863	3061.60475483708
RASL10B	0.458432282283536	-2.02810592569241	2390.04687660543	872.123436732765
POLR3H	0.458689880389079	-1.20491607914445	3466.112863343	2838.85739108894
AVEN	0.458689880389079	-1.24268451203325	1247.95141705379	999.883610726451
RPL12	0.458689880389079	1.27035598014888	45502.857777975	59326.9069286979
ZBTB43	0.458880987219545	-1.43768846734592	2528.67841234585	2110.4497494447
HEATR3	0.458931852358158	1.39541515409498	1560.23789518022	2248.37532880447
PTGES3	0.458931852358158	-1.2233826436976	14664.0685466506	12131.4038429855
GPATCH2	0.458993526837453	1.25010650113496	1003.06297502054	1264.42898979192
BDP1	0.459024297510288	1.31821949168298	2548.77507545567	3331.37756859701
RP9	0.459208093270131	1.34905244181445	551.869048016638	723.543367188228
BFAR	0.459208093270131	-1.19894461830584	4748.76368614813	3957.15618713239
CCDC142	0.459485642848649	1.36156935016468	532.511407264946	725.184398521322
FKBP10	0.459485642848649	1.37038951410679	5295.67395008357	7419.73447197172
PTPRH	0.45993354567837	-1.62109429482457	308.985608804514	184.429457006126
ITGA10	0.459960080592842	1.46602746176994	348.290014561939	448.535630783636
ZNF780A	0.460016599657204	1.45083351759358	610.413659230111	904.391981846045
CAMK1D	0.460804474420662	1.33372586136507	2578.99579891111	3296.5443592534
C17orf51	0.460997116955565	1.33379510318897	1351.58897362777	1723.13562428263
PDE2A	0.461164713873875	-1.2692427536553	10877.7976015355	8231.26110571251
TADA2B	0.461758986503225	-1.22661896237315	2014.44714905676	1649.5822210717
ZNF800	0.461758986503225	-1.32692052875127	2481.31912186663	1981.88111066267
UQCRC1	0.461850058664092	1.35206858884506	8960.93905484759	11415.4329743364
MAP2K6	0.461850058664092	1.63583876908079	633.547552086132	864.749917253997
NUDC	0.461975521811175	-1.24339304240853	6324.61545720027	5183.65419598613
ZNF277	0.461975521811175	-1.26141087835398	1102.56191568747	861.090868108495
RASSF9	0.462123794081702	1.89421965854662	114.149703263134	209.041320707216
SETMAR	0.462125431492012	-1.24034905189797	2058.51833512149	1636.07524719304
PTPN3	0.462125431492012	-1.4461695482363	1818.43943583928	1304.41467208041
HMGN5	0.462125431492012	1.39903317182856	576.536212735925	719.338144676709
LAG3	0.46236715747919	-1.65656650152166	322.534953826731	222.541984254212
MEPCE	0.46236715747919	-1.29124407020478	5468.85728293303	4256.81851233291
RARA	0.462423697470889	-1.30444051445846	5556.91727744263	4460.35526658057
EAF2	0.462423697470889	1.54071155899062	223.739337865299	289.246276513196
PAIP1	0.462423697470889	-1.22814451447638	7787.51839075194	6210.38269555381
FAM117A	0.462462211741468	1.36843133123683	1128.65989816829	1512.56059180528
GNL1	0.462557575578103	-1.21456833235217	7855.03426896363	6497.36198919407
GPD1	0.462557575578103	-1.98220202588037	130449.93574611	31039.3573660862
PRUNE	0.462557575578103	1.24242897889611	1563.56587169894	1922.44359962213
PLEKHH3	0.462647537914662	1.36943352218787	2304.01233293732	3092.29381215753
COCH	0.462714467066955	-1.58248526603023	409.883640076336	242.239248298847
RBX1	0.462718735787443	1.24471220304097	1521.66754915981	1940.16238000896
PSMD12	0.462734583381044	-1.35782328847995	5316.00260471477	4122.09670307967
KIAA1755	0.462734583381044	1.43492939880214	625.93052216405	886.424500743184
TCP11L2	0.463059535814358	1.36432092108709	455.584498125092	604.316375916838
HK1	0.463059535814358	-1.30109518419204	9480.8419895203	7289.07117787189
ZNF197	0.463059535814358	1.28493497717626	1056.15347077098	1392.43171827153
UBTD2	0.463374028475949	1.20239065662718	2817.36694164534	3380.42714602446
STK40	0.463627940902688	-1.37698943555087	11704.0770403206	8789.12084522783
TNFSF10	0.463823012885369	-1.44972374625223	4747.85008972825	3000.88281807285
BTRC	0.464007371201155	1.20029623045118	1786.37839787639	2128.49160908822
ORMDL1	0.464007371201155	1.27921796315397	4220.04828836843	5287.70317753587
PFKP	0.46406694599119	-1.37047076314296	4211.7023014449	3026.75026943547
NUDT13	0.464150394695456	1.33411194045894	239.398488010232	330.245187872507
SNX4	0.464150394695456	1.19276278557491	2711.55671841257	3244.75418224749
ACOT4	0.464150394695456	-1.63224012170076	566.40995204034	309.107741948258
TMEM184B	0.464150394695456	-1.25400639693947	6458.51670265735	5043.54073709717
PAQR8	0.464150394695456	1.35812762716735	462.831029123186	615.068559679326
ZBTB48	0.464150394695456	1.25935778968638	1654.93301904844	2072.05153877638
NCF4	0.464150394695456	-1.4206086557212	3695.08331637243	2531.86619178771
IFT172	0.464150394695456	1.25673181612584	2397.91328315271	2901.07902263595
ASRGL1	0.464218309771769	-1.46053198417148	892.972944914902	658.742050078949
B3GALT6	0.464407695664246	1.27236155479943	1525.31603742445	2017.78702012929
TAF9	0.464407695664246	-1.22329728847907	6350.72408379689	5153.07335705644
NIPAL1	0.464773032018958	-1.74773532678503	81.3357210520298	63.0080007091114
GPR1	0.465084920305058	-1.96533729306498	167.494415295371	67.3409536496576
THBS4	0.465261125089426	2.41902786179528	10053.4395436171	11177.5860389778
ATXN10	0.465261125089426	1.19759007651482	5843.74308559352	6935.7889830424
MEX3D	0.465277758678056	1.25555710182423	1534.18604124	1885.90150782912
GEMIN4	0.465298577737333	-1.23720582197232	2401.72662357841	1937.62370610867
GLRX	0.465298577737333	-1.49637682680582	7725.33572703712	5275.04192142027
WDR91	0.465298577737333	1.2849398888754	2140.2013073948	2843.49366913086
COG4	0.465298577737333	1.24598147224176	4692.0532422973	5694.37205753921
SNAPC4	0.465319174148912	1.27747301252689	1410.42974793857	1804.73005012262
WBP1L	0.465326687052353	-1.23248405830188	9198.97161331745	7394.21813659543
ABCC4	0.465637637795063	1.49101252273242	500.838210558817	649.454739244897
DSCR3	0.465965048953342	-1.19711525119602	4057.84831383405	3354.75937752545
ZCCHC24	0.465965048953342	-1.34213244563401	12033.2804838079	8660.34234184026
FAM82A2	0.466370621146837	-1.2470266490461	4856.51083792692	3826.25251862613
BLOC1S6	0.466414480209561	-1.24945676542436	7657.81414594963	6311.27846665162
POLR2B	0.466414480209561	1.20640026510961	5863.14534847178	7103.68931943735
YY1AP1	0.466414480209561	-1.22306756381643	5484.57298217773	4433.19754766527
CSNK1D	0.466432436238191	-1.30098457460891	20196.9690529505	15749.8757550817
C7orf29	0.466733867226541	-1.62354551633123	345.843105096035	164.191150261233
NCF1	0.466733867226541	-1.81556713699148	1219.63876239675	536.651425506923
YPEL1	0.466733867226541	1.29362596378426	627.886483742721	802.258599760811
PREP	0.466733867226541	1.21389076947535	2429.41628051643	2892.18068220285
GATA6	0.466747641573654	-1.67156286879865	1997.52610420398	1247.50496956673
GOLGA3	0.467220398775729	1.19909250616346	7340.5994047571	8687.7845105492
KANK3	0.467230419665125	-1.3245350981989	3708.23789166988	2763.66975411781
TMEM229B	0.467369055355349	1.56538644720131	153.31462362458	234.941572856037
ST3GAL1	0.467369055355349	-1.37652487674314	11662.1710893081	9137.89977536319
PSMC3IP	0.467369055355349	1.3583218982612	198.696658869599	266.672912184238
AP1M1	0.467438672277621	-1.23439068568789	5646.46077399867	4549.69336758122
ZNF808	0.467815931606874	1.32594731970601	499.669100293448	637.11209246659
BMF	0.467951110675437	1.53466351248545	713.594448508279	1051.36082633322
ZNF202	0.468044542761661	1.30397312346249	1120.80949210317	1469.43575852697
HOXB7	0.468198264404266	-1.49230227002338	703.692222934918	484.984773118181
ZNF642	0.46821225154064	1.36138449527435	271.695519231675	370.277313793422
C6orf225	0.468245121314288	1.2781755685432	787.359002757442	983.614849248189
SPHK2	0.468245121314288	1.29587767093709	1032.26623863523	1326.95027406915
SBSPON	0.468245121314288	-1.49128828923114	309.854414788011	219.976200179877
CPT1C	0.468245121314288	1.45829833547711	210.779668678355	337.509037516819
ATRX	0.468245121314288	1.24423465816848	4631.08316355763	5639.48583762534
MBP	0.46827024969293	-1.43393641055064	3114.39034563317	1858.92757808229
KCNJ12	0.46827024969293	1.67321809526702	404.970850126781	477.660402519625
ZNF471	0.46827024969293	1.3098069821148	1047.82320071391	1423.82156525443
TRIM37	0.46827024969293	1.18778750264174	1892.94705734602	2262.33079140508
LYAR	0.468417773462072	-1.29996029047439	1510.10007310528	1199.35773123392
BTBD11	0.468417773462072	1.7964011895896	178.970640788989	275.444815638452
GTF2E1	0.468417773462072	1.32352706812725	562.143557802302	756.678529064064
ZC3H18	0.468445223465627	-1.26454290151395	4549.68974103964	3646.68094721585
TATDN3	0.468445223465627	-1.24603613052773	1484.76783017722	1204.34513746365
MYL12A	0.468883081549425	1.55647772986303	29117.0356476819	34359.0119424478
DGKZ	0.468883081549425	1.25134089058622	6144.41019704408	7619.17841778712
GRAMD1B	0.469069658043009	1.58049827362242	324.98297843366	494.871260392645
RAB9A	0.469069658043009	-1.29527753281404	2315.13178878015	1772.92984757695
AKAP17A	0.469404697546745	1.28902447256229	6660.06665710141	8055.57239025518
CPAMD8	0.469404697546745	-1.8785904113998	1104.31890230198	470.502973635952
CENPL	0.469404697546745	1.37556898974676	357.799172021836	506.673676163312
HAUS3	0.46957432708254	1.23662625919513	1354.90327773119	1687.73012483372
FDXACB1	0.46957432708254	1.39510427823814	111.837893952964	159.686348750633
RAD17	0.46960007317194	1.21682277375567	1841.85924492353	2268.55398222441
PCDHB12	0.46970347666758	-1.54131201388389	201.132541951214	114.020915248459
ANKLE1	0.469924177619639	1.52136107305227	94.9756906916473	142.603911105707
WDR45L	0.469968628408999	-1.21502334124427	9235.08120840835	7546.08622695935
CYB5R2	0.469968628408999	-1.38282005907383	546.763333968927	390.379741988664
GPSM2	0.469968628408999	1.67505099340335	484.631612279167	612.85583109034
RCSD1	0.470147462394893	1.58673638507612	1805.50563842319	2113.4848142364
STARD3	0.470457088238206	1.25717158293783	3747.48076672603	4641.05644065454
TMBIM6	0.470524768562154	-1.27198948551522	53895.5420510996	40852.878915915
PPP2R2A	0.470524768562154	-1.25146483926014	6241.82754751645	4987.85357920577
EFR3B	0.470625258900157	1.57245162756049	105.357853535906	168.069133648146
P2RX7	0.470626107128667	1.67621931911015	167.828124402104	237.895947509055
NEU1	0.470859632243715	-1.35922334631122	5870.12661875186	4301.05583041369
SLAMF1	0.471032058489293	-2.53237155227507	424.213326081614	148.838964653975
CTPS1	0.471032058489293	1.37281871920826	1393.15417452425	2035.68183636102
LSP1	0.471211483625752	-1.51009121621374	13694.395127567	7913.80276478728
AC010536.1	0.471459040710345	1.45343672112265	400.437194688458	534.111449835272
SYPL1	0.471554512645992	-1.18637440250496	8932.55777284868	7517.14430283182
TNFSF18	0.471554512645992	1.79164219761752	41.8600419048768	58.682681792083
STK24	0.471554512645992	-1.30941632288174	8775.09222758232	6363.22517326759
C20orf27	0.471554512645992	1.41914145825767	3677.57336692472	4814.11636518804
RUNX2	0.471554512645992	1.55510989324004	243.495205296356	305.162612829583
MTPN	0.471554512645992	-1.33211498591959	4420.7128799429	3608.88425294662
RGS18	0.471570431189431	-1.63742511963428	426.284396512199	223.421315784003
PIGU	0.471570431189431	1.24629099932607	980.219207813637	1238.3707771395
NDUFAB1	0.471570431189431	1.27930456715054	3908.25663764767	4801.37362070418
STAT5A	0.471570431189431	-1.46086478203235	17711.8033238465	10807.2846029717
GCKR	0.471570431189431	-1.6360713221748	112.778093617961	66.3371568090207
KCNT1	0.471570431189431	1.73788927784851	89.4066936759525	124.762221969472
LRRC34	0.471570431189431	1.31415529816679	610.320117393665	785.094337097297
BBS4	0.471767097878676	1.21457677692952	1396.50994742146	1703.99993181223
KIF20A	0.471767097878676	2.13666988050885	64.9859630379578	289.144753053519
ART4	0.471767097878676	1.82791742783572	70.7886189336828	99.1070532962824
HSF1	0.471767097878676	-1.20260643860848	7737.84471964167	6383.82916975619
ATP5A1	0.471895799612707	1.32772281026995	30755.1361376892	39042.7371019644
WDR77	0.471895799612707	1.19878665040398	1856.22072741233	2232.74474652587
TNFAIP8L1	0.471895799612707	1.46609366490239	807.650887195611	1066.04949558542
BTG2	0.471895799612707	-1.57146066512593	57851.1985544775	36098.6908632205
MGAT4B	0.471895799612707	1.24920489818064	4557.22756647	5673.98637572938
LGALS8	0.471895799612707	-1.23581734904074	6877.93789868488	5602.19536507377
CUZD1	0.471895799612707	2.03141718703556	41.9704207383088	89.6479103677918
ST6GALNAC4	0.471895799612707	1.31919623290999	1088.28957710539	1391.58631958943
FBF1	0.471943152425257	1.36732257435246	614.364604025578	788.640884433647
DAPP1	0.471954379594014	1.86500673394621	424.198664576429	496.273044263899
MGMT	0.471954379594014	-1.24942623789558	2914.26441115793	2301.64183221429
PDIA4	0.471954379594014	1.30818105561393	4827.34675743074	6518.68073751199
CATSPERB	0.471954379594014	-1.99991162928573	43.6258063418497	22.2481569520042
MGAT3	0.472222938562968	-1.36310486976326	2747.51915685658	1774.77443801583
NAA15	0.472290728814365	-1.37060368517359	3636.34792660998	2875.848813432
NDUFA9	0.472315966122836	1.2682098340284	3082.1318362033	3793.02962464631
GLRX5	0.472443404690551	1.25293425971402	3112.94533232892	3809.62142890894
NFIC	0.472443404690551	-1.29491618178336	13083.6557826788	9725.74172454973
MYEF2	0.472443404690551	1.53082856529546	804.418374759039	1043.03072937172
LRCH4	0.47257077280887	1.41185425157812	5093.48926589327	6137.90689186502
ZNF750	0.472815105709884	1.74449701360473	57.0015651176045	80.5999922762393
CAMKK1	0.472815105709884	1.34668203843045	1097.82070396787	1425.27892557148
SEL1L2	0.472936716877247	-2.25645930294548	56.8620186014895	37.571477402702
PRRG2	0.472936716877247	1.41987713361752	49.389305995793	70.6466066382759
PLA1A	0.473347516945345	1.83716683842267	261.31126936555	288.417036151938
TRIM22	0.473487144281228	1.35703380347537	9790.90475158954	13333.2205489792
PDE11A	0.473487144281228	-2.06902752342689	177.415606032038	72.7646933685657
GSTO2	0.474314241803637	-1.68486864334323	70.6603139709924	43.2092652361107
C15orf39	0.474314241803637	-1.34050252868259	3425.7623470599	2605.73834474584
CECR5	0.474314241803637	1.24830765788544	2241.1314956098	2762.9384542102
C6orf106	0.474422428269357	-1.25577407339603	14296.0003136625	11267.1308687045
TULP4	0.474422428269357	-1.30974568472948	2101.38571198451	1721.96170507334
LRRN4CL	0.474422428269357	-1.387434392543	4254.04587838676	2714.35794785759
ADAM32	0.474422428269357	1.36910658316741	188.525107063685	256.401764224479
MVK	0.474496621382325	1.3189240787852	830.130634704725	1060.85836975292
MUTYH	0.47465887066336	1.31718936452763	888.886860537557	1183.18386823145
ADORA1	0.474755463092121	-1.69986632852449	792.673795099713	417.661359748292
P2RY2	0.474755463092121	2.09896885676477	108.23764239656	98.6013194756624
ZNF185	0.47480255090538	-1.27881776312486	1133.87746355258	889.310101233357
FRAS1	0.47499758599291	1.99671013657525	243.576617770391	672.250770895665
NPRL2	0.475128062591294	1.32497324831249	1258.07030561247	1635.01480464732
TSPO	0.475559688059691	-1.38859944688705	9621.63732574605	6970.89642419007
NUDT16L1	0.475651927241598	1.26957909993792	1213.99346387293	1540.52254766363
NHLRC3	0.475790150123651	-1.21317368495674	3995.11487959225	3314.46335292094
SNAP47	0.475912609988921	1.26252685601656	1277.5283546234	1584.9905742938
PKP1	0.475934595407959	-1.59940794286547	3047.2416714995	1490.72558561475
ENOX1	0.476048524124177	-1.43504096872771	698.550419173082	489.185158638764
CCDC97	0.476312217903558	1.22438704266113	2574.83304413382	3111.01210576258
PARD6A	0.476339694280079	-1.45164778316466	227.22289372285	170.394481683771
PLD6	0.476341635870657	1.48297423578674	577.888793876303	730.335739690765
PDZD11	0.476578487923811	1.23098883795891	1741.48400264929	2119.45020590852
IFI27L2	0.476845467280479	1.40220984036476	1268.25338899299	1907.63726941833
ZZZ3	0.476928568162075	1.21159732612798	2363.33446727455	2844.23531361666
ADD1	0.476929091895299	-1.20614432907971	24629.9876425567	20371.9281051463
C2CD2L	0.476992068067151	1.27787887657345	1266.05196827002	1597.08532132211
CBWD3	0.477109536056688	1.37972351642616	144.056350152568	190.063948919332
LYPD6	0.477112195518794	1.92057236379977	71.0701589068876	102.66889825552
SLC9A4	0.477139803870212	1.35099725813976	177.293625267491	244.832968623903
SMAD2	0.477171074131744	-1.17493696001755	7140.24567144541	6066.58152020673
LSM10	0.477203441957855	1.26297212335401	1865.89171256787	2405.97994938623
ARPC3	0.477368589085374	-1.22729858492456	12712.5788218479	10548.8150461679
RPP40	0.477394417081125	1.30350196538342	423.680184293448	550.193462265477
NGDN	0.477394417081125	-1.22394855823467	3236.06848201922	2674.46334007307
CPVL	0.477394417081125	-1.3706436657168	4225.41127580479	3162.95189843005
BCL2L12	0.477559723801158	1.25427403320348	952.314655823522	1181.17430098261
BATF2	0.477920252931206	-1.51442304313344	214.169755909457	141.787503164942
AOX1	0.478394701602537	-1.51679725552092	7743.31450936184	4647.21794233972
FAM122B	0.478394701602537	1.24241999170145	2717.84572482643	3275.37206519878
AGPAT2	0.478434947222387	-1.74477221243049	37748.7555151175	14619.0536652019
LY75	0.478453736593175	1.75433581735408	235.467383902974	292.193302968406
PEAR1	0.478509383296023	-1.26564372830126	4333.96357610832	3253.07733537329
FBXL3	0.47869323435125	-1.21057198541362	5201.80630771222	4379.80683675219
TMEM54	0.47869323435125	-1.51304359540576	1088.93424305172	766.847045613665
FAM59B	0.47869323435125	1.33961963165126	724.141277322662	972.70580059193
ARPC5L	0.479408240455193	-1.29318295593604	4652.08332815665	3873.04326333397
C4orf34	0.479408240455193	-1.27413563188934	1965.75003200841	1513.4337235144
SEC24A	0.479408240455193	-1.32847847014185	2809.13433240106	2349.57888969476
MSH2	0.479622939613749	1.25772955014762	1219.47657750557	1510.38771827401
CD96	0.479626804780753	1.72423823637306	375.785797054327	428.282960986641
FKBP7	0.480097481899204	1.24993157631892	1200.33229919135	1524.36481255143
CTDSPL2	0.480097481899204	1.21564380443399	2206.96822606034	2659.93889135512
UQCR10	0.480097481899204	1.34901733639931	4260.23913831803	5342.7412725238
FAM53C	0.480097481899204	-1.33878068069059	5884.34887909389	4313.20266747646
EPHX1	0.480439274907432	-1.51329577508717	29930.3234457615	16894.2391340774
TMEM168	0.480491423202639	1.2082281711983	2935.34952153245	3551.29259296983
EPHB1	0.480491423202639	1.46478342964408	198.679398743235	283.171331466025
ERG	0.480646393105755	-1.35543412155236	6172.3618405762	4424.44956707526
MFGE8	0.480646393105755	-1.30067806748849	11919.7406499237	8797.10671898553
ZDHHC21	0.480646393105755	1.29883279465984	805.718457767994	1040.72627389839
SUN1	0.480646393105755	-1.20122861197598	20387.1142321943	16989.5628126886
ZNF700	0.480839593117917	1.2739116468419	1357.28208641995	1685.84704447137
VMAC	0.481588890323243	1.35664330811954	483.034995540058	646.025578323596
DCP1B	0.48176759801655	1.31694429249143	692.089501847226	962.999526862935
USPL1	0.481890829426133	-1.36449506832084	3619.14714100868	2887.07025407173
LURAP1L	0.482020875144282	-1.3113288476361	1273.25124128065	1010.86318279116
MDGA2	0.482357659318898	2.36921859695101	19.0898882718076	22.1504877212121
ERMN	0.482357659318898	2.08914746824428	73.4669505866185	82.8038665897885
SKIL	0.482578939486623	-1.51758844153531	4591.40995307504	3673.17947535253
GCNT2	0.482799290468699	1.65826643700742	172.569663789929	207.912169008703
RBM6	0.482799290468699	1.35511431696932	14000.405876326	17665.3358081741
SLC6A16	0.482799290468699	-1.526682124824	486.958406019583	334.158316036132
NCOA4	0.482799290468699	-1.25369727549588	22919.2659500426	18484.6780327981
ACTR5	0.482848192398179	1.30305910932313	681.804814752014	880.372116119702
SDR39U1	0.482913816294731	1.22276232060426	1776.63799357903	2138.8827823246
CA12	0.482913816294731	1.66693930146438	1312.64306964901	1763.79463777479
SLC12A2	0.482930944650478	1.25525135943671	1787.6149107092	2199.56426735912
RNH1	0.483059511241827	-1.24688961776868	17611.2393353125	14101.3441565259
NME8	0.483059511241827	-1.72252250354352	61.6359980067609	46.3710721604512
S1PR1	0.483788103706515	-1.40742014617018	14684.8766280873	10447.8657688185
L1TD1	0.483788103706515	1.55781715507846	41.2023991443166	57.9221709149089
ZNF585B	0.484153042713315	1.28917958266658	825.671496320301	1082.87940217607
SNX10	0.484153042713315	-1.32358996414235	1877.80212312444	1440.44169616489
WSCD1	0.484153042713315	1.45034770335255	448.3125504414	614.750684863671
ERF	0.484153042713315	-1.33090732787485	6450.68630947656	5176.37043378674
CHRDL1	0.484153042713315	-1.39516924793838	53122.5531730434	33858.7992077571
ATP8B1	0.484190273010744	-1.35653153425456	1523.14133884591	1130.27114573606
CTIF	0.484286663725073	-1.49641443269869	13468.5408677676	7576.70731552642
LMAN2L	0.484286663725073	1.28438533577633	1612.78800778338	2053.31696377551
EIF5A2	0.484417164518231	-1.32034004219963	690.687945610954	520.397364035416
APOL3	0.484518331540064	-1.35597060342428	6130.92328294155	4562.56124330843
MTMR3	0.484518331540064	-1.21531375714225	8261.57476828304	6868.14115185862
NUP85	0.484958319003499	1.23821957845663	3216.50300851255	3962.26590525332
GIMAP7	0.484958319003499	1.46678587921209	2001.16319753115	2497.59187945033
TXNRD1	0.484958319003499	-1.42246724485917	8138.4969555357	6268.38589826888
C3orf52	0.484958319003499	-1.70395551645115	403.264979652059	272.632998560253
PPP6R2	0.484958319003499	1.20712858398407	5752.37637926082	6924.00197313478
RAD1	0.484958319003499	1.18614408915301	1457.92556926086	1731.51666820131
TEAD3	0.484958319003499	-1.38094624552041	2852.17889323046	2063.66975300184
RPAIN	0.4851260344498	1.22724783654701	2447.44895684473	3069.87015705826
LPHN2	0.485150879186374	1.27821791354766	4557.07340530961	5711.79131581756
AC016757.3	0.485295373357148	1.82792348950016	24.9686122410383	44.867960002413
ANKRD54	0.485295373357148	1.26864295927187	1228.2057854686	1559.81274823735
MAP3K3	0.485581780962696	-1.2010968550166	6770.49712846235	5553.94684435124
FBXO6	0.485724144652589	-1.2877954703527	877.270996173994	692.965907287403
C8orf48	0.485782932157155	1.57419152841075	87.9708039099527	130.455121538484
RABAC1	0.485782932157155	-1.25569535004158	5395.24985401102	4443.89775742698
UBE4A	0.485901393367117	1.28470848485791	2202.88982052049	2944.87276460272
SS18L1	0.485901393367117	1.24026916141655	1647.8416746298	2081.4110107142
P2RY6	0.485901393367117	1.45103716398696	129.217299291433	187.161960243011
BST2	0.485901393367117	-1.3059038138837	11801.6905012235	8705.50794678
ARMC7	0.485901393367117	1.39261175941126	383.657210049134	559.570472868118
DOCK1	0.485901393367117	-1.21080817331605	8240.83765104075	6780.90300108805
PIP5K1B	0.485901393367117	1.4212828604696	300.996642639625	423.122495190258
EVI5L	0.485978618028889	1.26910735376423	1381.86151000636	1757.7610660652
ENGASE	0.485978618028889	1.32855893121353	6225.99419848105	7800.58881978485
INTS1	0.485978618028889	1.22626301102513	7288.42608721183	8798.93644039395
PC	0.485978618028889	-1.73093847290523	19282.5027466935	7219.80494324922
FAM221A	0.485978618028889	1.30984956983622	639.941058105528	852.665392855604
FTSJD1	0.486484335752244	1.26708306755157	1398.56447010751	1755.16417615893
RNF207	0.486992265505887	1.34595223773889	897.519262827921	1193.28369160878
LPIN2	0.486992265505887	-1.29784264123929	5702.93403562355	4464.61563134232
C10orf35	0.486992265505887	1.44257066339826	76.3675685882019	116.48689042987
ZNF862	0.486992265505887	1.29803456136126	1969.84294645966	2439.86464531967
SASH1	0.487075755974103	-1.31166134220967	17116.1660447955	13100.0479103051
SNW1	0.487075755974103	-1.20042688941573	5432.49240744896	4466.44140671026
SUZ12	0.487075755974103	1.2139259623013	2631.41112472068	3205.09426252378
LPAR4	0.487217459952793	1.92276688331132	25.4723546719827	87.2055146104121
PALM2	0.487224489201808	-1.59498841300671	563.813688031307	405.138129627799
C15orf59	0.487265985685627	1.49204576827484	482.989745878139	682.015082067864
DYNC1I1	0.487265985685627	1.7690906795375	195.048401770001	249.120137176234
ZBTB16	0.487265985685627	-1.47315193128089	4099.26994199078	2973.55974930419
ZNF484	0.487265985685627	1.378953954435	256.445902625973	339.46266838492
ALPK2	0.487529211171369	3.00612803406194	85.1992837127661	67.8074210717227
PRMT6	0.487827672630253	1.33458395862074	607.720953543203	822.724393968899
FGD2	0.487827672630253	1.76589705198749	1488.55258919681	1991.26653760332
SURF4	0.487827672630253	-1.29762697490079	22652.9050988238	16771.6181017328
